CountryCode,IndicatorCode,Year,value,IndicatorType,IndicatorSubType,Gender
ITA,SL.IND.EMPL.MA.ZS,2000,38.3499984741211,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2001,38.5200004577637,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2002,38.560001373291,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2003,39.060001373291,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2004,39.2099990844727,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2005,39.2099990844727,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2006,38.7299995422363,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2007,39.0699996948242,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2008,39.1199989318848,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2009,38.9500007629395,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2010,38.5,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2011,37.9900016784668,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2012,37.3199996948242,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2013,36.5900001525879,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2014,36.6500015258789,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2015,36.1399993896484,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2016,35.5800018310547,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2017,35.5400009155273,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2018,35.5200004577637,Employment,Industry,Male
ITA,SL.IND.EMPL.MA.ZS,2019,35.189998626709,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2000,24.3400001525879,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2001,24.7800006866455,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2002,24.8999996185303,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2003,25.3400001525879,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2004,27.5499992370605,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2005,26.8799991607666,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2006,27.3999996185303,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2007,25.7299995422363,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2008,25.2099990844727,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2009,24.2900009155273,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2010,23.7299995422363,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2011,23.1499996185303,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2012,22.1599998474121,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2013,22.1499996185303,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2014,21.7000007629395,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2015,21.8999996185303,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2016,23.0900001525879,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2017,23.2299995422363,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2018,24.1700000762939,Employment,Industry,Male
JAM,SL.IND.EMPL.MA.ZS,2019,24.6800003051758,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2000,22.0699996948242,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2001,22.1900005340576,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2002,22.4200000762939,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2003,24.3899993896484,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2004,27.0400009155273,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2005,27.4200000762939,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2006,27.5799999237061,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2007,28.1000003814697,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2008,28.1399993896484,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2009,28.4699993133545,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2010,28.3099994659424,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2011,27.9099998474121,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2012,27.7000007629395,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2013,27.3899993896484,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2014,27.1399993896484,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2015,26.9200000762939,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2016,26.6800003051758,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2017,26.5400009155273,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2018,26.4099998474121,Employment,Industry,Male
JOR,SL.IND.EMPL.MA.ZS,2019,26.7299995422363,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2000,38.1199989318848,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2001,37.5099983215332,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2002,36.9199981689453,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2003,36.2099990844727,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2004,35.5499992370605,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2005,35.25,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2006,35.1199989318848,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2007,34.9500007629395,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2008,34.75,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2009,33.9199981689453,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2010,33.3300018310547,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2011,33.1599998474121,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2012,33.189998626709,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2013,33.3199996948242,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2014,33.0499992370605,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2015,32.8800010681152,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2016,32.7000007629395,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2017,32.7299995422363,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2018,32.5200004577637,Employment,Industry,Male
JPN,SL.IND.EMPL.MA.ZS,2019,32.3600006103516,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2000,22.25,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2001,22.4599990844727,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2002,22.3700008392334,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2003,23.2600002288818,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2004,23.8999996185303,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2005,24.5799999237061,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2006,24.8500003814697,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2007,25.4300003051758,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2008,25.8799991607666,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2009,25.7099990844727,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2010,25.5599994659424,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2011,26.0599994659424,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2012,26.6399993896484,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2013,27.0100002288818,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2014,28.1100006103516,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2015,29.0300006866455,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2016,28.8600006103516,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2017,28.9200000762939,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2018,29.1499996185303,Employment,Industry,Male
KAZ,SL.IND.EMPL.MA.ZS,2019,29.3400001525879,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2000,16.4200000762939,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2001,14.8900003433228,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2002,13.539999961853,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2003,12.3800001144409,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2004,11.4499998092651,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2005,10.6199998855591,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2006,10.3699998855591,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2007,10.1899995803833,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2008,10.0100002288818,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2009,9.90999984741211,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2010,9.92000007629395,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2011,9.97000026702881,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2012,10.0200004577637,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2013,10.1000003814697,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2014,10.1800003051758,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2015,10.2799997329712,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2016,10.3800001144409,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2017,10.4700002670288,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2018,10.5799999237061,Employment,Industry,Male
KEN,SL.IND.EMPL.MA.ZS,2019,10.6300001144409,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2000,12.9700002670288,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2001,12.8800001144409,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2002,15.4399995803833,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2003,18.8500003814697,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2004,22.5200004577637,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2005,22.8999996185303,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2006,25.6599998474121,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2007,27.0200004577637,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2008,27.6200008392334,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2009,28.0300006866455,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2010,28.0499992370605,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2011,28.5300006866455,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2012,28.8600006103516,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2013,26.2600002288818,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2014,26.4799995422363,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2015,27.7399997711182,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2016,29.1399993896484,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2017,29.5300006866455,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2018,31.1599998474121,Employment,Industry,Male
KGZ,SL.IND.EMPL.MA.ZS,2019,31.6800003051758,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2000,7.28999996185303,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2001,9.17000007629395,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2002,10,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2003,10.6899995803833,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2004,11.6199998855591,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2005,12.8000001907349,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2006,13.960000038147,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2007,15.1499996185303,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2008,15.1199998855591,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2009,15.210000038147,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2010,15.6199998855591,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2011,16,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2012,17.8700008392334,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2013,19.9300003051758,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2014,23.9200000762939,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2015,25.5,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2016,27.0499992370605,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2017,26.4099998474121,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2018,28.3600006103516,Employment,Industry,Male
KHM,SL.IND.EMPL.MA.ZS,2019,29.4300003051758,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2000,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2001,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2002,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2003,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2004,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2005,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2006,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2007,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2008,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2009,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2010,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2011,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2012,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2013,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2014,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2015,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2016,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2017,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2018,NA,Employment,Industry,Male
KIR,SL.IND.EMPL.MA.ZS,2019,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2000,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2001,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2002,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2003,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2004,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2005,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2006,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2007,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2008,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2009,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2010,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2011,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2012,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2013,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2014,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2015,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2016,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2017,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2018,NA,Employment,Industry,Male
KNA,SL.IND.EMPL.MA.ZS,2019,NA,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2000,34.3600006103516,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2001,33.7000007629395,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2002,33.7700004577637,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2003,34.2200012207031,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2004,33.939998626709,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2005,33.9500007629395,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2006,33.5900001525879,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2007,33.1500015258789,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2008,32.6699981689453,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2009,32,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2010,32.4799995422363,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2011,32.1699981689453,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2012,32.0099983215332,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2013,36.2400016784668,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2014,32.939998626709,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2015,33.6800003051758,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2016,33.7099990844727,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2017,33.6599998474121,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2018,33.75,Employment,Industry,Male
KOR,SL.IND.EMPL.MA.ZS,2019,33.1599998474121,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2000,28.2299995422363,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2001,27.0900001525879,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2002,26.2800006866455,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2003,26.4099998474121,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2004,26.5900001525879,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2005,26.3700008392334,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2006,28.1599998474121,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2007,29.8999996185303,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2008,32.3199996948242,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2009,31.0799999237061,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2010,31.0400009155273,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2011,31.3799991607666,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2012,31.5100002288818,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2013,31.1900005340576,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2014,30.7600002288818,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2015,29.5200004577637,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2016,29,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2017,28.4200000762939,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2018,28.3400001525879,Employment,Industry,Male
KWT,SL.IND.EMPL.MA.ZS,2019,28.2399997711182,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2000,26.0698275135745,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2001,25.5578005273259,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2002,25.7160883249646,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2003,25.5890921425162,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2004,26.0227473283228,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2005,26.3790970756673,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2006,26.9114895742644,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2007,27.6602685909392,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2008,27.8978648955536,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2009,27.2189511564813,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2010,27.3117762587686,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2011,27.3692386336203,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2012,27.6927992775913,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2013,27.7184703206024,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2014,28.0474700343119,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2015,27.8093053871117,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2016,27.2135369592489,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2017,26.7330712939786,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2018,26.4281239415596,Employment,Industry,Male
LAC,SL.IND.EMPL.MA.ZS,2019,26.1804452924852,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2000,5.42000007629395,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2001,5.78000020980835,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2002,6.09000015258789,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2003,6.44000005722046,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2004,6.76000022888184,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2005,7.21999979019165,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2006,7.42000007629395,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2007,8.32999992370605,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2008,8.75,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2009,9.47999954223633,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2010,9.96000003814697,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2011,10.6899995803833,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2012,11.6599998474121,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2013,12.4300003051758,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2014,12.7600002288818,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2015,13.5600004196167,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2016,14.039999961853,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2017,14.8699998855591,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2018,15.9799995422363,Employment,Industry,Male
LAO,SL.IND.EMPL.MA.ZS,2019,16.3899993896484,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2000,27.0799999237061,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2001,26.9899997711182,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2002,26.8400001525879,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2003,26.7399997711182,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2004,27.1700000762939,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2005,27.1399993896484,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2006,27.1200008392334,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2007,28,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2008,28.6900005340576,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2009,29.5699996948242,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2010,29.7600002288818,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2011,29.6399993896484,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2012,29.5499992370605,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2013,29.7099990844727,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2014,29.3799991607666,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2015,28.7999992370605,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2016,28.5100002288818,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2017,28.1200008392334,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2018,27.6200008392334,Employment,Industry,Male
LBN,SL.IND.EMPL.MA.ZS,2019,26.8700008392334,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2000,15.3599996566772,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2001,15.6800003051758,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2002,15.7799997329712,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2003,15.4300003051758,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2004,15.4300003051758,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2005,15.4399995803833,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2006,15.4799995422363,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2007,15.4700002670288,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2008,15.4499998092651,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2009,15.4700002670288,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2010,15.5200004577637,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2011,15.6099996566772,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2012,15.6800003051758,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2013,15.7200002670288,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2014,15.6499996185303,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2015,15.5,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2016,15.2600002288818,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2017,15.1400003433228,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2018,15,Employment,Industry,Male
LBR,SL.IND.EMPL.MA.ZS,2019,14.7200002670288,Employment,Industry,Male
LBY,SL.IND.EMPL.MA.ZS,2000,29.4099998474121,Employment,Industry,Male
LBY,SL.IND.EMPL.MA.ZS,2001,29.1299991607666,Employment,Industry,Male
